id,item_id,normalized,skewed_up,skewed_down,polarized
137799,137786,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],7.000002,1.999998,4.5
136273,136253,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],7.000002,1.999998,4.5
141202,141188,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],7.000002,1.999998,4.5
125768,125753,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],7.000002,1.999998,4.5
127298,127286,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],7.000002,1.999998,4.5
127276,127265,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],7.000002,1.999998,4.5
129098,129092,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],7.000002,1.999998,4.5
138840,138836,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],7.000002,1.999998,4.5
133841,133838,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],7.000002,1.999998,4.5
130246,130226,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],7.000002,1.999998,4.5
126220,126215,[0.  0.5 0.  0.5 0.  0.  0.  0.  0.  0. ],7.000002,1.999998,3.500001
143123,143120,[0.   0.5  0.25 0.   0.25 0.   0.   0.   0.   0.  ],7.000002,1.999998,3.500001
137612,137597,"[0.33333333 0.         0.         0.66666667 0.         0.
 0.         0.         0.         0.        ]",7.000001000001,1.999998999999,3.500001999999
141985,141965,"[0.33333333 0.         0.         0.66666667 0.         0.
 0.         0.         0.         0.        ]",7.000001000001,1.999998999999,3.500001999999
127502,127496,"[0.66666667 0.         0.         0.         0.         0.
 0.33333333 0.         0.         0.        ]",7.000001000001,1.999998999999,2.500001000001
139309,139298,"[0.33333333 0.         0.33333333 0.         0.33333333 0.
 0.         0.         0.         0.        ]",6.999994999998,1.9999960000019998,3.16666233333
136264,136253,[0.  0.6 0.  0.2 0.  0.2 0.  0.  0.  0. ],6.8000004,2.1999996,3.2999994
138536,138521,[0.6 0.  0.  0.  0.  0.2 0.2 0.  0.  0. ],6.7999986,2.2000014,2.2999986
130572,130562,[0.   0.25 0.5  0.   0.25 0.   0.   0.   0.   0.  ],6.7500022500000005,2.24999775,3.75000075
130571,130562,[0.   0.25 0.5  0.   0.25 0.   0.   0.   0.   0.  ],6.7500022500000005,2.24999775,3.75000075
140499,140495,"[0.33333333 0.         0.         0.5        0.         0.16666667
 0.         0.         0.         0.        ]",6.666665833332001,2.333334166668001,3.166666833330001
127752,127748,"[0.16666667 0.33333333 0.         0.16666667 0.16666667 0.16666667
 0.         0.         0.         0.        ]",6.666663833334001,2.333331166662001,2.833332166665001
139033,139025,"[0.         0.33333333 0.33333333 0.         0.33333333 0.
 0.         0.         0.         0.        ]",6.666662333331,2.333328666669,3.4999949999970004
144685,144674,"[0.33333333 0.11111111 0.11111111 0.11111111 0.11111111 0.11111111
 0.11111111 0.         0.         0.        ]",6.666660333333003,2.3333306666670026,2.6111058888870025
132995,132977,"[0.33333333 0.         0.33333333 0.         0.         0.33333333
 0.         0.         0.         0.        ]",6.666659333334,2.333331666666,2.833326666666
126229,126215,"[0.33333333 0.         0.33333333 0.         0.         0.33333333
 0.         0.         0.         0.        ]",6.666659333334,2.333331666666,2.833326666666
127302,127286,"[0.33333333 0.         0.33333333 0.         0.         0.33333333
 0.         0.         0.         0.        ]",6.666659333334,2.333331666666,2.833326666666
126287,126278,"[0.33333333 0.         0.33333333 0.         0.         0.33333333
 0.         0.         0.         0.        ]",6.666659333334,2.333331666666,2.833326666666
137953,137933,"[0.33333333 0.         0.33333333 0.         0.         0.33333333
 0.         0.         0.         0.        ]",6.666659333334,2.333331666666,2.833326666666
135157,135140,[0.2 0.  0.2 0.4 0.2 0.  0.  0.  0.  0. ],6.6000024,2.3999976000000003,3.500001
144111,144107,[0.  0.  0.5 0.5 0.  0.  0.  0.  0.  0. ],6.5000025,2.4999975,4.0000005
138491,138479,[0.  0.5 0.  0.  0.5 0.  0.  0.  0.  0. ],6.5000025,2.4999975,3.0000015
126754,126740,[0.  0.5 0.  0.  0.5 0.  0.  0.  0.  0. ],6.5000025,2.4999975,3.0000015
141480,141461,[0.  0.5 0.  0.  0.5 0.  0.  0.  0.  0. ],6.5000025,2.4999975,3.0000015
136752,136736,[0.  0.  0.5 0.5 0.  0.  0.  0.  0.  0. ],6.5000025,2.4999975,4.0000005
138995,138983,[0.  0.5 0.  0.  0.5 0.  0.  0.  0.  0. ],6.5000025,2.4999975,3.0000015
126881,126866,[0.  0.  0.5 0.5 0.  0.  0.  0.  0.  0. ],6.5000025,2.4999975,4.0000005
129215,129197,[0.  0.  0.5 0.5 0.  0.  0.  0.  0.  0. ],6.5000025,2.4999975,4.0000005
137605,137597,[0.  0.5 0.  0.  0.5 0.  0.  0.  0.  0. ],6.5000025,2.4999975,3.0000015
140500,140495,[0.  0.5 0.  0.  0.5 0.  0.  0.  0.  0. ],6.5000025,2.4999975,3.0000015
125763,125753,[0.   0.5  0.   0.25 0.   0.25 0.   0.   0.   0.  ],6.50000025,2.49999975,2.99999925
126749,126740,[0.   0.25 0.5  0.   0.   0.25 0.   0.   0.   0.  ],6.50000025,2.49999975,3.49999875
141061,141041,[0.25 0.25 0.   0.   0.25 0.25 0.   0.   0.   0.  ],6.50000025,2.49999975,2.49999975
135701,135686,[0.5 0.  0.  0.  0.  0.5 0.  0.  0.  0. ],6.499998,2.500002,1.999998
129466,129449,[0.5 0.  0.  0.  0.  0.5 0.  0.  0.  0. ],6.499998,2.500002,1.999998
142691,142679,[0.5 0.  0.  0.  0.  0.5 0.  0.  0.  0. ],6.499998,2.500002,1.999998
134707,134699,[0.5 0.  0.  0.  0.  0.5 0.  0.  0.  0. ],6.499998,2.500002,1.999998
133750,133733,[0.5 0.  0.  0.  0.  0.5 0.  0.  0.  0. ],6.499998,2.500002,1.999998
130581,130562,[0.5 0.  0.  0.  0.  0.5 0.  0.  0.  0. ],6.499998,2.500002,1.999998
133982,133964,[0.5 0.  0.  0.  0.  0.5 0.  0.  0.  0. ],6.499998,2.500002,1.999998
127287,127286,[0.5 0.  0.  0.  0.  0.5 0.  0.  0.  0. ],6.499998,2.500002,1.999998
127316,127307,[0.5 0.  0.  0.  0.  0.5 0.  0.  0.  0. ],6.499998,2.500002,1.999998
125368,125354,[0.05 0.45 0.   0.15 0.1  0.25 0.   0.   0.   0.  ],6.450000299999999,2.5499997,2.8499993999999997
130098,130079,"[0.14285714 0.28571429 0.         0.14285714 0.28571429 0.14285714
 0.         0.         0.         0.        ]",6.428566285713,2.571424714287,2.9285672857110003
135575,135560,"[0.33333333 0.         0.         0.         0.66666667 0.
 0.         0.         0.         0.        ]",6.333334666668,2.6666653333320003,3.166669333332
141349,141335,"[0.33333333 0.         0.         0.         0.66666667 0.
 0.         0.         0.         0.        ]",6.333334666668,2.6666653333320003,3.166669333332
142800,142784,"[0.33333333 0.         0.16666667 0.         0.16666667 0.33333333
 0.         0.         0.         0.        ]",6.33333266667,2.6666673333300004,2.5000000000019997
130926,130919,"[0.16666667 0.16666667 0.16666667 0.16666667 0.         0.33333333
 0.         0.         0.         0.        ]",6.33333266667,2.666662333326,2.83333166667
144993,144989,"[0.         0.33333333 0.         0.33333333 0.33333333 0.
 0.         0.         0.         0.        ]",6.333329666664,2.666661333336,3.4999959999960004
130535,130520,"[0.         0.33333333 0.         0.33333333 0.33333333 0.
 0.         0.         0.         0.        ]",6.333329666664,2.666661333336,3.4999959999960004
135756,135749,"[0.         0.33333333 0.         0.33333333 0.33333333 0.
 0.         0.         0.         0.        ]",6.333329666664,2.666661333336,3.4999959999960004
128533,128525,"[0.33333333 0.         0.         0.33333333 0.         0.33333333
 0.         0.         0.         0.        ]",6.333326666667,2.6666643333330002,2.8333276666650002
141531,141524,"[0.33333333 0.         0.         0.33333333 0.         0.33333333
 0.         0.         0.         0.        ]",6.333326666667,2.6666643333330002,2.8333276666650002
136797,136778,"[0.33333333 0.         0.         0.33333333 0.         0.33333333
 0.         0.         0.         0.        ]",6.333326666667,2.6666643333330002,2.8333276666650002
140775,140768,"[0.33333333 0.         0.         0.33333333 0.         0.33333333
 0.         0.         0.         0.        ]",6.333326666667,2.6666643333330002,2.8333276666650002
139250,139235,"[0.33333333 0.         0.33333333 0.         0.         0.
 0.33333333 0.         0.         0.        ]",6.333326666667,2.6666643333330002,2.499993999999
145288,145283,"[0.33333333 0.11111111 0.         0.11111111 0.         0.44444444
 0.         0.         0.         0.        ]",6.333325666668,2.6666653333320003,2.38888311111
126756,126740,"[0.28571429 0.14285714 0.         0.14285714 0.         0.42857143
 0.         0.         0.         0.        ]",6.2857068571440005,2.7142841428559996,2.499994142856
127226,127223,[0.25 0.   0.25 0.   0.25 0.25 0.   0.   0.   0.  ],6.2500005000000005,2.7499995,2.7499995
136351,136337,[0.25 0.   0.25 0.   0.25 0.25 0.   0.   0.   0.  ],6.2500005000000005,2.7499995,2.7499995
135047,135035,[0.25 0.   0.25 0.   0.25 0.25 0.   0.   0.   0.  ],6.2500005000000005,2.7499995,2.7499995
139276,139256,[0.125 0.25  0.    0.25  0.125 0.25  0.    0.    0.    0.   ],6.2500005000000005,2.7499995,2.99999925
129993,129974,[0.25 0.25 0.   0.   0.   0.5  0.   0.   0.   0.  ],6.24999825,2.75000175,2.24999775
131141,131129,[0.2 0.  0.2 0.  0.6 0.  0.  0.  0.  0. ],6.2000028,2.7999972,3.3000012
130106,130100,[0.2 0.  0.2 0.2 0.2 0.2 0.  0.  0.  0. ],6.200001,2.799999,3.0999996000000003
141161,141146,[0.2 0.  0.2 0.2 0.2 0.2 0.  0.  0.  0. ],6.200001,2.799999,3.0999996000000003
143361,143351,[0.  0.2 0.4 0.  0.2 0.2 0.  0.  0.  0. ],6.200001,2.799999,3.2999994
127516,127496,[0.4 0.  0.  0.  0.2 0.4 0.  0.  0.  0. ],6.199999200000001,2.8000008000000003,2.4999984
140557,140537,"[0.33333333 0.         0.         0.         0.5        0.16666667
 0.         0.         0.         0.        ]",6.166666333332001,2.833333666668001,3.000000999996001
141306,141293,"[0.16666667 0.16666667 0.16666667 0.         0.16666667 0.33333333
 0.         0.         0.         0.        ]",6.166665833337,2.833329166659,2.6666648333369998
139119,139109,"[0.16666667 0.16666667 0.16666667 0.16666667 0.         0.16666667
 0.16666667 0.         0.         0.        ]",6.166660833333,2.8333271666610007,2.666662833330001
126520,126509,"[0.33333333 0.         0.16666667 0.         0.16666667 0.16666667
 0.16666667 0.         0.         0.        ]",6.166660833333,2.833333166664001,2.333332166661001
138977,138962,"[0.28571429 0.         0.         0.14285714 0.42857143 0.14285714
 0.         0.         0.         0.        ]",6.142852571427,2.857138428573,3.071425142853
131537,131528,"[0.28571429 0.         0.14285714 0.14285714 0.         0.42857143
 0.         0.         0.         0.        ]",6.142850000001,2.8571409999990003,2.642850999999
145676,145661,[0.125 0.    0.25  0.375 0.    0.25  0.    0.    0.    0.   ],6.125000625,2.8749993750000002,3.374998875
131736,131717,"[0.35714286 0.         0.07142857 0.07142857 0.07142857 0.28571429
 0.14285714 0.         0.         0.        ]",6.071426071434,2.928567928563,2.285712357147
135706,135686,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
126608,126593,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
135739,135728,[0.  0.  0.5 0.  0.5 0.  0.  0.  0.  0. ],6.000003,2.999997,3.500001
135758,135749,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
131022,131003,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
140632,140621,[0.  0.  0.5 0.  0.5 0.  0.  0.  0.  0. ],6.000003,2.999997,3.500001
138266,138248,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
133300,133292,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
135138,135119,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
135784,135770,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
127474,127454,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
129108,129092,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
143933,143918,[0.  0.  0.5 0.  0.5 0.  0.  0.  0.  0. ],6.000003,2.999997,3.500001
138180,138164,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
144117,144107,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
134620,134615,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
136240,136232,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
129870,129869,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
127789,127769,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
136293,136274,[0.25 0.   0.   0.   0.75 0.   0.   0.   0.   0.  ],6.000003,2.999997,3.500001
142242,142238,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
134949,134930,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
128544,128525,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
127317,127307,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
137961,137954,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
144037,144023,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
139797,139781,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
139233,139214,[0.  0.  0.5 0.  0.5 0.  0.  0.  0.  0. ],6.000003,2.999997,3.500001
145777,145766,[0.   0.   0.25 0.5  0.25 0.   0.   0.   0.   0.  ],6.000003,2.999997,4.0000005
125471,125459,[0.  0.  0.5 0.  0.5 0.  0.  0.  0.  0. ],6.000003,2.999997,3.500001
143954,143939,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
143781,143771,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
137716,137702,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
128526,128525,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
139289,139277,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
135640,135623,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
128415,128399,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
125764,125753,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
144125,144107,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
142245,142238,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
130235,130226,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
137069,137051,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
138261,138248,[0.  0.  0.5 0.  0.5 0.  0.  0.  0.  0. ],6.000003,2.999997,3.500001
128535,128525,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
126133,126131,[0.  0.  0.5 0.  0.5 0.  0.  0.  0.  0. ],6.000003,2.999997,3.500001
127299,127286,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
133840,133838,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
127803,127790,[0.  0.  0.5 0.  0.5 0.  0.  0.  0.  0. ],6.000003,2.999997,3.500001
139311,139298,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
126602,126593,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
127321,127307,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],6.000003,2.999997,4.5
140788,140768,"[0.         0.66666667 0.         0.         0.         0.
 0.         0.33333333 0.         0.        ]",6.000002000001,2.999997999999,2.500001000001
139041,139025,"[0.16666667 0.         0.16666667 0.33333333 0.         0.33333333
 0.         0.         0.         0.        ]",6.000002000001,2.999997999999,3.1666643333369997
132429,132410,[0.  0.2 0.2 0.2 0.2 0.2 0.  0.  0.  0. ],6.000001200000001,2.9999988,3.2999994
137720,137702,[0.2 0.  0.2 0.  0.4 0.2 0.  0.  0.  0. ],6.000001200000001,2.9999988,3.0999996000000003
145489,145472,[0.2 0.  0.2 0.  0.4 0.2 0.  0.  0.  0. ],6.000001200000001,2.9999988,3.0999996000000003
135727,135707,[0.2 0.  0.  0.4 0.2 0.2 0.  0.  0.  0. ],6.000001200000001,2.9999988,3.2999994
145443,145430,[0.2 0.  0.2 0.  0.4 0.2 0.  0.  0.  0. ],6.000001200000001,2.9999988,3.0999996000000003
135845,135833,[0.   0.25 0.25 0.   0.25 0.25 0.   0.   0.   0.  ],6.00000075,2.99999925,2.99999925
140046,140033,[0.125 0.125 0.125 0.125 0.25  0.25  0.    0.    0.    0.   ],6.00000075,2.99999925,2.99999925
138090,138080,[0.25 0.   0.25 0.   0.25 0.   0.25 0.   0.   0.  ],6.00000075,2.99999925,2.49999975
127653,127643,[0.   0.25 0.25 0.   0.25 0.25 0.   0.   0.   0.  ],6.00000075,2.99999925,2.99999925
139268,139256,[0.25 0.   0.   0.25 0.25 0.25 0.   0.   0.   0.  ],6.00000075,2.99999925,2.99999925
130555,130541,[0.25 0.   0.   0.25 0.25 0.25 0.   0.   0.   0.  ],6.00000075,2.99999925,2.99999925
145438,145430,[0.   0.25 0.25 0.   0.25 0.25 0.   0.   0.   0.  ],6.00000075,2.99999925,2.99999925
135705,135686,[0.   0.25 0.   0.5  0.   0.25 0.   0.   0.   0.  ],6.00000075,2.99999925,3.49999875
127498,127496,[0.   0.25 0.   0.5  0.   0.25 0.   0.   0.   0.  ],6.00000075,2.99999925,3.49999875
144176,144170,[0.1 0.1 0.3 0.1 0.1 0.2 0.1 0.  0.  0. ],6.000000300000001,2.999999700000001,2.899998900000001
135512,135497,[0.2 0.  0.1 0.3 0.1 0.3 0.  0.  0.  0. ],6.0000003,2.9999997,3.0999987
143169,143162,"[0.         0.16666667 0.16666667 0.33333333 0.16666667 0.16666667
 0.         0.         0.         0.        ]",5.999999499999,2.999996499996001,3.499997499999001
131918,131906,[0.2 0.2 0.  0.2 0.  0.3 0.  0.1 0.  0. ],5.999999400000004,3.0000006000000026,2.4999984000000026
144713,144695,[0.2 0.  0.2 0.2 0.  0.4 0.  0.  0.  0. ],5.9999994,3.0000006000000004,2.899998
125752,125732,[0.  0.4 0.  0.2 0.  0.4 0.  0.  0.  0. ],5.9999994,3.0000006000000004,2.899998
143786,143771,[0.2 0.  0.2 0.2 0.  0.4 0.  0.  0.  0. ],5.9999994,3.0000006000000004,2.899998
128373,128357,[0.2 0.2 0.  0.  0.2 0.4 0.  0.  0.  0. ],5.9999994,3.0000006000000004,2.6999982
139787,139781,[0.4 0.  0.  0.  0.2 0.2 0.2 0.  0.  0. ],5.9999994,3.0000006000000004,2.2999986
136901,136883,[0.2 0.  0.2 0.2 0.  0.4 0.  0.  0.  0. ],5.9999994,3.0000006000000004,2.899998
139409,139403,[0.2 0.2 0.  0.2 0.  0.2 0.2 0.  0.  0. ],5.9999994,3.0000006000000004,2.4999984
127614,127601,[0.  0.5 0.  0.  0.  0.5 0.  0.  0.  0. ],5.9999985,3.0000015,2.4999975
130455,130436,[0.  0.5 0.  0.  0.  0.5 0.  0.  0.  0. ],5.9999985,3.0000015,2.4999975
136882,136862,[0.25 0.   0.25 0.   0.   0.5  0.   0.   0.   0.  ],5.9999985,3.0000015,2.4999975
138285,138269,[0.  0.5 0.  0.  0.  0.5 0.  0.  0.  0. ],5.9999985,3.0000015,2.4999975
137386,137366,[0.  0.5 0.  0.  0.  0.5 0.  0.  0.  0. ],5.9999985,3.0000015,2.4999975
127225,127223,[0.  0.5 0.  0.  0.  0.5 0.  0.  0.  0. ],5.9999985,3.0000015,2.4999975
135036,135035,[0.  0.5 0.  0.  0.  0.5 0.  0.  0.  0. ],5.9999985,3.0000015,2.4999975
126075,126068,[0.  0.5 0.  0.  0.  0.5 0.  0.  0.  0. ],5.9999985,3.0000015,2.4999975
127893,127874,[0.  0.5 0.  0.  0.  0.5 0.  0.  0.  0. ],5.9999985,3.0000015,2.4999975
132388,132368,[0.  0.5 0.  0.  0.  0.5 0.  0.  0.  0. ],5.9999985,3.0000015,2.4999975
129304,129302,[0.25 0.   0.25 0.   0.   0.5  0.   0.   0.   0.  ],5.9999985,3.0000015,2.4999975
141344,141335,[0.5  0.   0.   0.   0.   0.25 0.   0.25 0.   0.  ],5.9999985,3.0000015,1.4999985
145204,145199,[0.  0.5 0.  0.  0.  0.5 0.  0.  0.  0. ],5.9999985,3.0000015,2.4999975
132240,132221,[0.  0.5 0.  0.  0.  0.5 0.  0.  0.  0. ],5.9999985,3.0000015,2.4999975
143999,143981,[0.  0.5 0.  0.  0.  0.5 0.  0.  0.  0. ],5.9999985,3.0000015,2.4999975
143920,143918,[0.5 0.  0.  0.  0.  0.  0.5 0.  0.  0. ],5.9999985,3.0000015,1.4999985
143448,143435,[0.  0.5 0.  0.  0.  0.5 0.  0.  0.  0. ],5.9999985,3.0000015,2.4999975
130173,130163,[0.  0.5 0.  0.  0.  0.5 0.  0.  0.  0. ],5.9999985,3.0000015,2.4999975
130242,130226,[0.  0.5 0.  0.  0.  0.5 0.  0.  0.  0. ],5.9999985,3.0000015,2.4999975
133845,133838,[0.5 0.  0.  0.  0.  0.  0.5 0.  0.  0. ],5.9999985,3.0000015,1.4999985
137974,137954,"[0.33333333 0.         0.         0.16666667 0.         0.5
 0.         0.         0.         0.        ]",5.999997500001,3.0000024999990003,2.499998499999
133746,133733,"[0.         0.         0.33333333 0.33333333 0.33333333 0.
 0.         0.         0.         0.        ]",5.999996999996999,2.999994000003,3.833328666663
134462,134447,"[0.         0.         0.33333333 0.33333333 0.33333333 0.
 0.         0.         0.         0.        ]",5.999996999996999,2.999994000003,3.833328666663
136042,136022,"[0.         0.         0.33333333 0.33333333 0.33333333 0.
 0.         0.         0.         0.        ]",5.999996999996999,2.999994000003,3.833328666663
129952,129932,"[0.28571429 0.         0.07142857 0.21428571 0.07142857 0.28571429
 0.         0.07142857 0.         0.        ]",5.999994785718001,2.9999982142800006,2.6428546428570012
140255,140243,"[0.28571429 0.         0.         0.28571429 0.14285714 0.14285714
 0.14285714 0.         0.         0.        ]",5.999994428571002,2.9999965714290022,2.7857091428550023
125961,125942,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714 0.         0.         0.        ]",5.999994428571002,2.9999965714290022,2.7857091428550023
137385,137366,"[0.33333333 0.         0.33333333 0.         0.         0.
 0.         0.33333333 0.         0.        ]",5.999994,2.999997,2.166661333332
