id,item_id,normalized,skewed_up,skewed_down,polarized
134026,134006,"[0.11111111 0.         0.         0.         0.         0.
 0.22222222 0.44444444 0.11111111 0.11111111]",2.666662333335,6.3333286666649995,3.166661333331
132989,132977,"[0.         0.         0.         0.         0.11111111 0.22222222
 0.22222222 0.22222222 0.11111111 0.11111111]",2.666662333335,6.3333286666649995,3.277773222219
141770,141755,"[0.         0.         0.         0.         0.         0.33333333
 0.33333333 0.16666667 0.         0.16666667]",2.666662333335001,6.333337666665001,3.500000000001001
132467,132452,"[0.         0.         0.         0.         0.         0.33333333
 0.33333333 0.16666667 0.         0.16666667]",2.666662333335001,6.333337666665001,3.500000000001001
129016,129008,"[0.         0.         0.         0.         0.         0.33333333
 0.33333333 0.16666667 0.         0.16666667]",2.666662333335001,6.333337666665001,3.500000000001001
129226,129218,"[0.         0.         0.         0.         0.         0.33333333
 0.33333333 0.16666667 0.         0.16666667]",2.666662333335001,6.333337666665001,3.500000000001001
144340,144338,"[0.         0.         0.         0.         0.         0.33333333
 0.33333333 0.16666667 0.         0.16666667]",2.666662333335001,6.333337666665001,3.500000000001001
133882,133880,"[0.         0.         0.         0.         0.11111111 0.33333333
 0.22222222 0.         0.11111111 0.22222222]",2.666662333335001,6.333328666665,3.055551444441001
143220,143204,"[0.         0.         0.         0.         0.         0.33333333
 0.33333333 0.16666667 0.         0.16666667]",2.666662333335001,6.333337666665001,3.500000000001001
133805,133796,"[0.         0.         0.         0.         0.         0.25
 0.33333333 0.33333333 0.         0.08333333]",2.666662333335001,6.333328666665,3.666662833329001
126470,126467,"[0.         0.         0.         0.         0.         0.33333333
 0.33333333 0.16666667 0.         0.16666667]",2.666662333335001,6.333337666665001,3.500000000001001
127051,127034,"[0.         0.         0.         0.         0.         0.33333333
 0.33333333 0.16666667 0.         0.16666667]",2.666662333335001,6.333337666665001,3.500000000001001
142544,142532,"[0.         0.         0.         0.         0.         0.16666667
 0.5        0.16666667 0.16666667 0.        ]",2.666662333335001,6.333334666668001,3.8333326666680008
141177,141167,"[0.         0.         0.         0.         0.         0.33333333
 0.33333333 0.16666667 0.         0.16666667]",2.666662333335001,6.333337666665001,3.500000000001001
128929,128924,"[0.         0.         0.         0.         0.         0.33333333
 0.33333333 0.16666667 0.         0.16666667]",2.666662333335001,6.333337666665001,3.500000000001001
134171,134153,"[0.         0.         0.         0.         0.11111111 0.22222222
 0.11111111 0.33333333 0.22222222 0.        ]",2.666662333335001,6.333328666665,3.3888831111090005
131223,131213,"[0.         0.16666667 0.         0.         0.         0.16666667
 0.16666667 0.         0.16666667 0.33333333]",2.66666283333,6.333329166669,2.166665833332
142164,142154,"[0.         0.         0.         0.         0.16666667 0.
 0.5        0.16666667 0.         0.16666667]",2.666662833330001,6.333332166666001,3.499997499999001
139161,139151,"[0.         0.         0.         0.         0.16666667 0.16666667
 0.33333333 0.         0.16666667 0.16666667]",2.666662833330001,6.333332166666001,3.166663833333001
141176,141167,"[0.         0.         0.         0.08333333 0.125      0.125
 0.20833333 0.16666667 0.08333333 0.20833333]",2.666663208333,6.333327791667001,2.916662708331
137466,137450,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.66666667 0.         0.        ]",2.666663333334,6.333336666666,3.833334666666
142023,142007,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.66666667 0.         0.        ]",2.666663333334,6.333336666666,3.833334666666
141760,141755,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.66666667 0.         0.        ]",2.666663333334,6.333336666666,3.833334666666
130969,130961,"[0.         0.         0.         0.         0.         0.33333333
 0.41666667 0.         0.08333333 0.16666667]",2.666663333334,6.333336666666,3.500001
139417,139403,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.66666667 0.         0.        ]",2.666663333334,6.333336666666,3.833334666666
127768,127748,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.66666667 0.         0.        ]",2.666663333334,6.333336666666,3.833334666666
132298,132284,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.66666667 0.         0.        ]",2.666663333334,6.333336666666,3.833334666666
139136,139130,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.66666667 0.         0.        ]",2.666663333334,6.333336666666,3.833334666666
132763,132746,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.66666667 0.         0.        ]",2.666663333334,6.333336666666,3.833334666666
145799,145787,"[0.         0.         0.         0.         0.         0.5
 0.08333333 0.16666667 0.08333333 0.16666667]",2.666663333334,6.333336666666,3.166667333334
129012,129008,"[0.         0.         0.         0.         0.         0.5
 0.08333333 0.16666667 0.08333333 0.16666667]",2.666663333334,6.333336666666,3.166667333334
144231,144212,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.66666667 0.         0.        ]",2.666663333334,6.333336666666,3.833334666666
143077,143057,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.66666667 0.         0.        ]",2.666663333334,6.333336666666,3.833334666666
145248,145241,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.66666667 0.         0.        ]",2.666663333334,6.333336666666,3.833334666666
142725,142721,"[0.         0.         0.         0.         0.         0.5
 0.08333333 0.16666667 0.08333333 0.16666667]",2.666663333334,6.333336666666,3.166667333334
142618,142616,"[0.         0.         0.         0.         0.22222222 0.11111111
 0.11111111 0.33333333 0.11111111 0.11111111]",2.666663333334,6.333327666666,3.166660333332
125935,125921,"[0.         0.         0.         0.         0.         0.33333333
 0.27777778 0.22222222 0.05555556 0.11111111]",2.666663333334,6.333336666666,3.500001
133559,133544,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.66666667 0.         0.        ]",2.666663333334,6.333336666666,3.833334666666
131106,131087,"[0.         0.         0.         0.         0.         0.33333333
 0.16666667 0.33333333 0.16666667 0.        ]",2.666663333334001,6.333336666666001,3.500001000000001
130912,130898,"[0.         0.         0.         0.         0.         0.5
 0.         0.33333333 0.         0.16666667]",2.666663333334001,6.333336666666001,3.1666673333340007
132130,132116,"[0.         0.         0.         0.         0.         0.33333333
 0.16666667 0.33333333 0.16666667 0.        ]",2.666663333334001,6.333336666666001,3.500001000000001
133967,133964,"[0.         0.         0.         0.         0.         0.25
 0.33333333 0.25       0.16666667 0.        ]",2.666663333334001,6.333336666666001,3.666666833334001
136194,136190,"[0.         0.         0.         0.         0.         0.33333333
 0.16666667 0.33333333 0.16666667 0.        ]",2.666663333334001,6.333336666666001,3.500001000000001
129730,129722,"[0.         0.         0.         0.         0.         0.33333333
 0.16666667 0.33333333 0.16666667 0.        ]",2.666663333334001,6.333336666666001,3.500001000000001
128137,128126,"[0.         0.         0.         0.         0.         0.33333333
 0.16666667 0.33333333 0.16666667 0.        ]",2.666663333334001,6.333336666666001,3.500001000000001
135333,135329,"[0.         0.         0.         0.         0.16666667 0.
 0.16666667 0.66666667 0.         0.        ]",2.6666638333290003,6.333333166665,3.8333311666650003
128031,128021,"[0.         0.         0.         0.         0.16666667 0.
 0.16666667 0.66666667 0.         0.        ]",2.6666638333290003,6.333333166665,3.8333311666650003
133329,133313,"[0.         0.         0.         0.         0.16666667 0.16666667
 0.16666667 0.33333333 0.         0.16666667]",2.666663833329001,6.333331166667001,3.166664833332001
139317,139298,"[0.         0.         0.         0.         0.16666667 0.16666667
 0.         0.5        0.16666667 0.        ]",2.666663833329001,6.333332166666001,3.499997499999001
128953,128945,"[0.         0.         0.         0.         0.16666667 0.16666667
 0.16666667 0.33333333 0.         0.16666667]",2.666663833329001,6.333331166667001,3.166664833332001
125807,125795,"[0.         0.         0.         0.         0.         0.
 0.66666667 0.33333333 0.         0.        ]",2.6666643333330002,6.333335666667001,4.166667333333
132019,132011,"[0.         0.         0.         0.         0.         0.5
 0.         0.16666667 0.33333333 0.        ]",2.6666643333330002,6.333335666667001,3.166668333333
128109,128105,"[0.         0.         0.         0.         0.33333333 0.
 0.         0.33333333 0.33333333 0.        ]",2.6666643333330002,6.333326666667,3.166659333333
135025,135014,"[0.         0.         0.         0.         0.         0.16666667
 0.33333333 0.5        0.         0.        ]",2.6666643333330002,6.333335666667001,3.833333666667
133340,133334,"[0.         0.         0.         0.         0.         0.
 0.66666667 0.33333333 0.         0.        ]",2.6666643333330002,6.333335666667001,4.166667333333
130298,130289,"[0.         0.         0.         0.         0.33333333 0.
 0.         0.33333333 0.33333333 0.        ]",2.6666643333330002,6.333326666667,3.166659333333
138851,138836,"[0.         0.         0.         0.         0.         0.
 0.66666667 0.33333333 0.         0.        ]",2.6666643333330002,6.333335666667001,4.166667333333
142008,142007,"[0.         0.         0.         0.         0.         0.16666667
 0.33333333 0.5        0.         0.        ]",2.6666643333330002,6.333335666667001,3.833333666667
126849,126845,"[0.         0.         0.         0.         0.         0.16666667
 0.33333333 0.5        0.         0.        ]",2.6666643333330002,6.333335666667001,3.833333666667
137658,137639,"[0.         0.         0.         0.         0.         0.
 0.66666667 0.33333333 0.         0.        ]",2.6666643333330002,6.333335666667001,4.166667333333
141186,141167,"[0.         0.         0.         0.         0.         0.
 0.66666667 0.33333333 0.         0.        ]",2.6666643333330002,6.333335666667001,4.166667333333
137804,137786,"[0.         0.         0.         0.         0.         0.
 0.66666667 0.33333333 0.         0.        ]",2.6666643333330002,6.333335666667001,4.166667333333
128435,128420,"[0.         0.         0.         0.         0.         0.11111111
 0.66666667 0.11111111 0.         0.11111111]",2.6666643333330002,6.333335666667001,3.9444455555549998
131686,131675,"[0.         0.         0.         0.         0.33333333 0.
 0.         0.33333333 0.33333333 0.        ]",2.6666643333330002,6.333326666667,3.166659333333
129274,129260,"[0.         0.         0.         0.         0.         0.16666667
 0.33333333 0.5        0.         0.        ]",2.6666643333330002,6.333335666667001,3.833333666667
143773,143771,"[0.         0.         0.         0.         0.         0.
 0.66666667 0.33333333 0.         0.        ]",2.6666643333330002,6.333335666667001,4.166667333333
141091,141083,"[0.         0.         0.         0.         0.         0.
 0.66666667 0.33333333 0.         0.        ]",2.6666643333330002,6.333335666667001,4.166667333333
144388,144380,"[0.         0.         0.         0.         0.         0.5
 0.         0.16666667 0.33333333 0.        ]",2.6666643333330002,6.333335666667001,3.166668333333
133813,133796,"[0.         0.         0.         0.         0.33333333 0.
 0.33333333 0.         0.         0.33333333]",2.6666643333330002,6.333326666667,2.8333276666650002
129208,129197,"[0.         0.         0.         0.         0.         0.
 0.66666667 0.33333333 0.         0.        ]",2.6666643333330002,6.333335666667001,4.166667333333
140426,140411,"[0.         0.         0.         0.         0.         0.
 0.66666667 0.33333333 0.         0.        ]",2.6666643333330002,6.333335666667001,4.166667333333
130276,130268,"[0.         0.         0.         0.         0.         0.
 0.66666667 0.33333333 0.         0.        ]",2.6666643333330002,6.333335666667001,4.166667333333
133701,133691,"[0.         0.         0.         0.         0.         0.
 0.66666667 0.33333333 0.         0.        ]",2.6666643333330002,6.333335666667001,4.166667333333
133872,133859,"[0.         0.         0.         0.         0.         0.
 0.66666667 0.33333333 0.         0.        ]",2.6666643333330002,6.333335666667001,4.166667333333
145317,145304,"[0.         0.         0.         0.         0.         0.
 0.66666667 0.33333333 0.         0.        ]",2.6666643333330002,6.333335666667001,4.166667333333
143445,143435,"[0.         0.         0.         0.         0.         0.
 0.66666667 0.33333333 0.         0.        ]",2.6666643333330002,6.333335666667001,4.166667333333
131499,131486,"[0.         0.         0.         0.         0.         0.41666667
 0.25       0.08333333 0.08333333 0.16666667]",2.666664333333003,6.333335666667003,3.3333341666670027
138848,138836,"[0.         0.         0.         0.         0.         0.66666667
 0.         0.         0.         0.33333333]",2.6666653333320003,6.333334666668,3.166669333332
144625,144611,"[0.         0.         0.         0.         0.         0.66666667
 0.         0.         0.         0.33333333]",2.6666653333320003,6.333334666668,3.166669333332
139578,139571,"[0.         0.         0.         0.         0.         0.66666667
 0.         0.         0.         0.33333333]",2.6666653333320003,6.333334666668,3.166669333332
133777,133775,"[0.         0.         0.         0.         0.         0.25
 0.41666667 0.16666667 0.08333333 0.08333333]",2.6666653333320003,6.333334666668,3.6666688333320003
144435,144422,"[0.         0.         0.         0.         0.         0.66666667
 0.         0.         0.         0.33333333]",2.6666653333320003,6.333334666668,3.166669333332
132947,132935,"[0.         0.         0.         0.         0.         0.66666667
 0.         0.         0.         0.33333333]",2.6666653333320003,6.333334666668,3.166669333332
129708,129701,"[0.         0.         0.         0.         0.         0.66666667
 0.         0.         0.         0.33333333]",2.6666653333320003,6.333334666668,3.166669333332
131693,131675,"[0.         0.         0.         0.         0.         0.66666667
 0.         0.         0.         0.33333333]",2.6666653333320003,6.333334666668,3.166669333332
144164,144149,"[0.         0.         0.         0.         0.         0.66666667
 0.         0.         0.         0.33333333]",2.6666653333320003,6.333334666668,3.166669333332
145761,145745,"[0.         0.         0.         0.         0.         0.55555556
 0.11111111 0.         0.11111111 0.22222222]",2.6666653333320003,6.333334666668,3.166669333332
133280,133271,"[0.         0.         0.         0.         0.         0.66666667
 0.         0.         0.         0.33333333]",2.6666653333320003,6.333334666668,3.166669333332
126248,126236,"[0.         0.         0.         0.         0.         0.25
 0.41666667 0.16666667 0.08333333 0.08333333]",2.6666653333320003,6.333334666668,3.6666688333320003
132442,132431,"[0.         0.         0.         0.         0.         0.66666667
 0.         0.         0.         0.33333333]",2.6666653333320003,6.333334666668,3.166669333332
139144,139130,"[0.         0.         0.         0.         0.         0.66666667
 0.         0.         0.         0.33333333]",2.6666653333320003,6.333334666668,3.166669333332
138225,138206,"[0.         0.         0.         0.         0.         0.66666667
 0.         0.         0.         0.33333333]",2.6666653333320003,6.333334666668,3.166669333332
136462,136442,"[0.         0.         0.         0.         0.         0.66666667
 0.         0.         0.         0.33333333]",2.6666653333320003,6.333334666668,3.166669333332
142899,142889,"[0.         0.         0.         0.05555556 0.         0.33333333
 0.11111111 0.27777778 0.11111111 0.11111111]",2.666665833336,6.333334166664001,3.1666668333300003
145140,145136,"[0.         0.         0.         0.         0.16666667 0.
 0.33333333 0.33333333 0.16666667 0.        ]",2.6666658333360007,6.3333341666640015,3.499998499998001
141742,141734,"[0.         0.         0.         0.         0.06666667 0.13333333
 0.46666667 0.2        0.         0.13333333]",2.666665933335,6.333334066665,3.6333342666629997
140858,140852,"[0.         0.         0.         0.         0.16666667 0.33333333
 0.16666667 0.         0.         0.33333333]",2.666666833335,6.333333166665,2.833334166663
125489,125480,"[0.         0.         0.         0.         0.16666667 0.33333333
 0.16666667 0.         0.         0.33333333]",2.666666833335,6.333333166665,2.833334166663
134192,134174,[0.   0.   0.   0.04 0.04 0.2  0.24 0.36 0.   0.12],2.67999804,6.32000196,3.3800003999999997
140554,140537,"[0.         0.         0.05263158 0.         0.         0.36842105
 0.15789474 0.10526316 0.15789474 0.15789474]",2.684204789472,6.315788210526001,3.026313999999
127090,127076,[0.     0.     0.     0.     0.     0.5    0.125  0.125  0.0625 0.1875],2.6874973125,6.3125026875,3.1875013125000002
139369,139361,[0.     0.     0.     0.     0.     0.5    0.125  0.125  0.0625 0.1875],2.6874973125,6.3125026875,3.1875013125000002
143842,143834,"[0.         0.         0.         0.         0.         0.23076923
 0.38461538 0.30769231 0.         0.07692308]",2.692302307695,6.307688692305001,3.730764769227
138123,138122,"[0.         0.         0.         0.         0.         0.46153846
 0.23076923 0.         0.15384615 0.15384615]",2.692302307695,6.307688692305001,3.269227230765
134148,134132,"[0.         0.         0.         0.         0.         0.46153846
 0.07692308 0.23076923 0.15384615 0.07692308]",2.6923023076950026,6.307688692305003,3.2692272307650025
129690,129680,"[0.         0.         0.         0.         0.         0.2173913
 0.47826087 0.17391304 0.04347826 0.08695652]",2.695648304349,6.304351695651,3.760869739131
144805,144800,[0.  0.  0.  0.  0.  0.4 0.2 0.2 0.1 0.1],2.6999973,6.3000027,3.4000011000000003
136817,136799,[0.  0.  0.  0.  0.  0.4 0.2 0.2 0.1 0.1],2.6999973,6.3000027,3.4000011000000003
145403,145388,[0.  0.  0.  0.  0.  0.3 0.2 0.4 0.1 0. ],2.6999973,6.3000027,3.6000009
143462,143456,[0.  0.  0.  0.  0.  0.1 0.5 0.4 0.  0. ],2.6999973,6.3000027,4.0000005
126175,126173,[0.  0.  0.  0.  0.  0.3 0.3 0.3 0.  0.1],2.699997300000001,6.300002700000001,3.600000900000001
134170,134153,[0.  0.  0.  0.  0.  0.3 0.4 0.1 0.1 0.1],2.699997300000001,6.300002700000001,3.600000900000001
144693,144674,[0.  0.  0.  0.  0.  0.3 0.3 0.3 0.  0.1],2.699997300000001,6.300002700000001,3.600000900000001
129461,129449,[0.  0.  0.  0.  0.  0.2 0.4 0.3 0.1 0. ],2.6999973000000024,6.300002700000003,3.8000007000000027
143541,143540,[0.  0.  0.  0.  0.1 0.3 0.2 0.2 0.  0.2],2.6999982,6.3000017999999995,3.2000004
129749,129743,[0.  0.  0.  0.  0.1 0.4 0.  0.3 0.  0.2],2.6999982,6.3000017999999995,3.0000006000000004
145771,145766,[0.  0.  0.  0.  0.1 0.3 0.1 0.3 0.1 0.1],2.6999982,6.3000017999999995,3.2000004
138634,138626,[0.  0.  0.  0.  0.1 0.3 0.  0.5 0.  0.1],2.6999982,6.3000017999999995,3.4000002
128080,128063,[0.  0.  0.  0.  0.1 0.1 0.2 0.6 0.  0. ],2.6999982,6.3000017999999995,3.7999998
130065,130058,[0.  0.  0.  0.  0.1 0.2 0.2 0.3 0.2 0. ],2.6999982,6.3000017999999995,3.4000002
143021,143015,[0.  0.  0.  0.  0.1 0.3 0.1 0.3 0.1 0.1],2.6999982,6.3000017999999995,3.2000004
131512,131507,[0.  0.  0.  0.  0.1 0.3 0.2 0.1 0.2 0.1],2.6999982000000022,6.300001800000004,3.200000400000003
136039,136022,"[0.         0.         0.         0.         0.         0.29411765
 0.29411765 0.29411765 0.05882353 0.05882353]",2.705875294122,6.294116705886,3.6176448823559997
145370,145367,"[0.         0.         0.         0.         0.05882353 0.29411765
 0.17647059 0.29411765 0.11764706 0.05882353]",2.70587582352,6.294114176471999,3.382350588234
133288,133271,"[0.         0.         0.         0.         0.         0.42857143
 0.14285714 0.28571429 0.         0.14285714]",2.714280285717,6.285710714283001,3.3571391428529997
