id,item_id,normalized,skewed_up,skewed_down,polarized
130454,130436,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
136793,136778,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
138758,138752,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
133413,133397,[0.  0.  0.  0.  0.  0.  0.  0.4 0.2 0.4],0.999999,8.000001,3.7000008
132027,132011,[0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.5],0.999999,8.000001,3.500001
129863,129848,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
135196,135182,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
143935,143918,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
127281,127265,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
141151,141146,[0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.5],0.999999,8.000001,3.500001
131320,131318,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
144396,144380,[0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.5],0.999999,8.000001,3.500001
131589,131570,[0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.5],0.999999,8.000001,3.500001
141720,141713,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
141077,141062,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
144616,144611,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
135168,135161,[0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.5],0.999999,8.000001,3.500001
132178,132158,[0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.5],0.999999,8.000001,3.500001
133297,133292,[0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.5],0.999999,8.000001,3.500001
137488,137471,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
144629,144611,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
136729,136715,[0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.5],0.999999,8.000001,3.500001
144379,144359,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
132009,131990,[0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.5],0.999999,8.000001,3.500001
133857,133838,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
128786,128777,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
132434,132431,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
130306,130289,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
144627,144611,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
125770,125753,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
131578,131570,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.999999,8.000001,4.5
134129,134111,[0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.5],0.999999,8.000001,3.500001
125664,125648,"[0.         0.         0.         0.         0.         0.22222222
 0.         0.         0.33333333 0.44444444]",1.222219777779,7.777771222221,3.3888831111089996
135005,134993,[0.   0.   0.   0.   0.   0.   0.25 0.25 0.   0.5 ],1.24999875,7.75000125,3.25000125
128135,128126,[0.   0.   0.   0.   0.   0.   0.   0.5  0.25 0.25],1.24999875,7.75000125,3.75000075
139580,139571,[0.   0.   0.   0.   0.   0.   0.25 0.25 0.   0.5 ],1.24999875,7.75000125,3.25000125
139285,139277,[0.   0.   0.   0.   0.   0.   0.25 0.25 0.   0.5 ],1.24999875,7.75000125,3.25000125
139583,139571,[0.   0.   0.   0.   0.   0.25 0.   0.   0.25 0.5 ],1.24999875,7.75000125,3.25000125
126340,126320,[0.   0.   0.   0.   0.   0.   0.   0.5  0.25 0.25],1.24999875,7.75000125,3.75000075
132751,132746,[0.   0.   0.   0.   0.   0.25 0.   0.   0.25 0.5 ],1.24999875,7.75000125,3.25000125
131677,131675,[0.   0.   0.   0.   0.   0.   0.25 0.25 0.   0.5 ],1.24999875,7.75000125,3.25000125
141153,141146,[0.   0.   0.   0.   0.   0.   0.   0.5  0.25 0.25],1.24999875,7.75000125,3.75000075
135074,135056,[0.   0.   0.   0.   0.   0.   0.25 0.25 0.   0.5 ],1.24999875,7.75000125,3.25000125
129299,129281,[0.   0.   0.   0.   0.   0.25 0.   0.   0.25 0.5 ],1.24999875,7.75000125,3.25000125
126391,126383,"[0.         0.         0.         0.         0.         0.
 0.33333333 0.         0.33333333 0.33333333]",1.333330666668,7.6666603333320005,3.4999939999980003
130771,130751,"[0.         0.         0.         0.         0.         0.
 0.33333333 0.         0.33333333 0.33333333]",1.333330666668,7.6666603333320005,3.4999939999980003
131583,131570,"[0.         0.         0.         0.         0.         0.
 0.33333333 0.         0.33333333 0.33333333]",1.333330666668,7.6666603333320005,3.4999939999980003
136511,136505,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.         0.         0.66666667]",1.333330666668,7.666669333332,3.166669333332
132376,132368,"[0.         0.         0.         0.         0.         0.
 0.33333333 0.         0.33333333 0.33333333]",1.333330666668,7.6666603333320005,3.4999939999980003
145045,145031,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.         0.         0.66666667]",1.333330666668,7.666669333332,3.166669333332
138174,138164,"[0.         0.         0.         0.         0.         0.
 0.         0.33333333 0.66666667 0.        ]",1.333331666667,7.666668333333,4.166667333333
139414,139403,"[0.         0.         0.         0.         0.         0.
 0.         0.33333333 0.66666667 0.        ]",1.333331666667,7.666668333333,4.166667333333
135195,135182,"[0.         0.         0.         0.         0.         0.
 0.         0.66666667 0.         0.33333333]",1.3333326666660001,7.666667333334,3.833334666666
130151,130142,"[0.         0.         0.         0.         0.         0.
 0.         0.66666667 0.         0.33333333]",1.3333326666660001,7.666667333334,3.833334666666
143785,143771,"[0.         0.         0.         0.         0.         0.
 0.         0.66666667 0.         0.33333333]",1.3333326666660001,7.666667333334,3.833334666666
143790,143771,"[0.         0.         0.         0.         0.         0.
 0.         0.66666667 0.         0.33333333]",1.3333326666660001,7.666667333334,3.833334666666
137398,137387,[0.  0.  0.  0.  0.  0.  0.4 0.  0.2 0.4],1.3999986,7.6000014,3.3000012
129002,128987,[0.  0.  0.  0.  0.  0.  0.  0.6 0.2 0.2],1.3999986,7.6000014,3.9000006000000003
129866,129848,[0.  0.  0.  0.  0.  0.  0.2 0.4 0.  0.4],1.3999986,7.6000014,3.500001
144829,144821,"[0.         0.         0.         0.         0.         0.06666667
 0.         0.4        0.33333333 0.2       ]",1.399999599999,7.600000400001,3.699999800001
139297,139277,[0.  0.  0.  0.  0.2 0.  0.  0.2 0.  0.6],1.4000004000000001,7.5999996,3.0999996000000003
132497,132494,"[0.         0.         0.         0.         0.16666667 0.
 0.16666667 0.         0.16666667 0.5       ]",1.499997999996,7.4999970000000005,2.999997999999
138222,138206,[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.5],1.4999985,7.5000015,3.0000015
127086,127076,[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.5],1.4999985,7.5000015,3.0000015
128790,128777,[0.  0.  0.  0.  0.  0.  0.  0.5 0.5 0. ],1.4999985,7.5000015,4.0000005
125773,125753,[0.  0.  0.  0.  0.  0.  0.  0.5 0.5 0. ],1.4999985,7.5000015,4.0000005
129625,129617,[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.5],1.4999985,7.5000015,3.0000015
133718,133712,"[0.         0.         0.         0.         0.         0.
 0.33333333 0.16666667 0.16666667 0.33333333]",1.4999985,7.5000015,3.333335166666
141730,141713,"[0.         0.         0.         0.         0.         0.
 0.33333333 0.16666667 0.16666667 0.33333333]",1.4999985,7.5000015,3.333335166666
144377,144359,[0.  0.  0.  0.  0.  0.  0.  0.5 0.5 0. ],1.4999985,7.5000015,4.0000005
126601,126593,[0.  0.  0.  0.  0.  0.  0.  0.5 0.5 0. ],1.4999985,7.5000015,4.0000005
129027,129008,[0.   0.   0.   0.   0.   0.   0.25 0.25 0.25 0.25],1.4999985,7.5000015,3.500001
144606,144590,[0.   0.   0.   0.   0.   0.25 0.   0.25 0.   0.5 ],1.4999985,7.5000015,3.0000015
144430,144422,[0.   0.   0.   0.   0.   0.   0.25 0.25 0.25 0.25],1.4999985,7.5000015,3.500001
136664,136652,[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.5],1.4999985,7.5000015,3.0000015
131761,131759,[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.5],1.4999985,7.5000015,3.0000015
130456,130436,[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.5],1.4999985,7.5000015,3.0000015
133432,133418,[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.5],1.4999985,7.5000015,3.0000015
131901,131885,[0.  0.  0.  0.  0.  0.  0.  0.5 0.5 0. ],1.4999985,7.5000015,4.0000005
142399,142385,[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.5],1.4999985,7.5000015,3.0000015
127050,127034,[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.5],1.4999985,7.5000015,3.0000015
132219,132200,[0.  0.  0.  0.  0.  0.  0.  0.5 0.5 0. ],1.4999985,7.5000015,4.0000005
133749,133733,[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.5],1.4999985,7.5000015,3.0000015
131060,131045,[0.   0.   0.   0.   0.   0.25 0.   0.25 0.   0.5 ],1.4999985,7.5000015,3.0000015
142278,142259,[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.5],1.4999985,7.5000015,3.0000015
133560,133544,[0.  0.  0.  0.  0.  0.  0.  0.5 0.5 0. ],1.4999985,7.5000015,4.0000005
128453,128441,[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.5],1.4999985,7.5000015,3.0000015
144753,144737,[0.  0.  0.  0.  0.  0.  0.  0.5 0.5 0. ],1.4999985,7.5000015,4.0000005
133435,133418,[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.5],1.4999985,7.5000015,3.0000015
134123,134111,[0.  0.  0.  0.  0.  0.  0.  0.5 0.5 0. ],1.4999985,7.5000015,4.0000005
136651,136631,[0.   0.   0.   0.   0.   0.   0.   0.75 0.   0.25],1.4999985,7.5000015,4.0000005
127935,127916,[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.5],1.4999985,7.5000015,3.0000015
145311,145304,[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.5],1.4999985,7.5000015,3.0000015
133420,133418,[0.  0.  0.  0.  0.  0.  0.  0.5 0.5 0. ],1.4999985,7.5000015,4.0000005
134101,134090,[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.5],1.4999985,7.5000015,3.0000015
128386,128378,[0.   0.   0.   0.   0.   0.   0.25 0.25 0.25 0.25],1.4999985,7.5000015,3.500001
131577,131570,[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.5],1.4999985,7.5000015,3.0000015
144393,144380,"[0.         0.         0.         0.         0.         0.16666667
 0.         0.33333333 0.16666667 0.33333333]",1.499999499999,7.500000500001001,3.333334166667
132024,132011,"[0.         0.         0.         0.         0.         0.16666667
 0.         0.33333333 0.16666667 0.33333333]",1.499999499999,7.500000500001001,3.333334166667
143365,143351,"[0.         0.         0.         0.         0.         0.
 0.14285714 0.42857143 0.28571429 0.14285714]",1.571425428573,7.428565571427001,3.7857087142830004
133290,133271,[0.  0.  0.  0.  0.  0.2 0.  0.2 0.4 0.2],1.5999984,7.4000016,3.500001
138085,138080,[0.  0.  0.  0.  0.  0.2 0.2 0.  0.2 0.4],1.5999984,7.4000016,3.1000014
136582,136568,[0.  0.  0.  0.  0.  0.  0.4 0.2 0.  0.4],1.5999984,7.4000016,3.3000012
144429,144422,[0.  0.  0.  0.  0.  0.2 0.  0.2 0.4 0.2],1.5999984,7.4000016,3.500001
133792,133775,[0.  0.  0.  0.  0.  0.4 0.  0.  0.  0.6],1.5999984,7.4000016,2.9000016000000004
131040,131024,[0.  0.  0.  0.  0.  0.2 0.2 0.  0.2 0.4],1.5999984,7.4000016,3.1000014
130104,130100,[0.  0.  0.  0.2 0.  0.  0.  0.2 0.  0.6],1.6000002,7.3999998,2.8999998000000002
131075,131066,[0.    0.    0.    0.    0.    0.125 0.25  0.125 0.125 0.375],1.624998375,7.375001625,3.125001375
132539,132536,[0.    0.    0.    0.    0.    0.125 0.125 0.375 0.    0.375],1.624998375,7.375001625,3.3750011250000003
139265,139256,[0.    0.    0.    0.    0.    0.25  0.125 0.    0.25  0.375],1.624998375,7.375001625,3.125001375
139968,139949,[0.    0.    0.    0.    0.    0.    0.125 0.625 0.    0.25 ],1.624998375,7.375001625,3.875000625
125677,125669,[0.    0.    0.    0.    0.    0.    0.375 0.25  0.    0.375],1.624998375,7.375001625,3.3750011250000003
132379,132368,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.         0.33333333 0.33333333]",1.6666633333349998,7.333327666664999,3.166661333331
135059,135056,"[0.         0.         0.         0.         0.         0.
 0.33333333 0.33333333 0.         0.33333333]",1.6666633333349998,7.333327666664999,3.4999949999970004
143439,143435,"[0.         0.         0.         0.         0.         0.
 0.33333333 0.33333333 0.         0.33333333]",1.6666633333349998,7.333327666664999,3.4999949999970004
129442,129428,"[0.         0.         0.         0.         0.         0.
 0.33333333 0.33333333 0.         0.33333333]",1.6666633333349998,7.333327666664999,3.4999949999970004
126880,126866,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.         0.33333333 0.33333333]",1.6666633333349998,7.333327666664999,3.166661333331
134230,134216,"[0.         0.         0.         0.         0.         0.
 0.33333333 0.33333333 0.         0.33333333]",1.6666633333349998,7.333327666664999,3.4999949999970004
135743,135728,"[0.         0.         0.         0.         0.         0.
 0.33333333 0.33333333 0.         0.33333333]",1.6666633333349998,7.333327666664999,3.4999949999970004
134235,134216,"[0.         0.         0.         0.         0.         0.
 0.33333333 0.33333333 0.         0.33333333]",1.6666633333349998,7.333327666664999,3.4999949999970004
131682,131675,"[0.         0.         0.         0.         0.         0.
 0.33333333 0.33333333 0.         0.33333333]",1.6666633333349998,7.333327666664999,3.4999949999970004
145314,145304,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.         0.33333333 0.33333333]",1.6666633333349998,7.333327666664999,3.166661333331
134207,134195,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.         0.33333333 0.33333333]",1.6666633333349998,7.333327666664999,3.166661333331
125808,125795,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.         0.33333333 0.33333333]",1.6666633333349998,7.333327666664999,3.166661333331
134454,134447,"[0.         0.         0.         0.         0.         0.
 0.33333333 0.33333333 0.         0.33333333]",1.6666633333349998,7.333327666664999,3.4999949999970004
127757,127748,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.         0.33333333 0.33333333]",1.6666633333349998,7.333327666664999,3.166661333331
143962,143960,"[0.         0.         0.         0.         0.         0.
 0.16666667 0.5        0.16666667 0.16666667]",1.6666633333350007,7.333333666668001,3.8333326666680008
134224,134216,"[0.         0.         0.         0.         0.         0.
 0.33333333 0.         0.66666667 0.        ]",1.6666643333339999,7.333335666666001,3.833334666666
138140,138122,"[0.         0.         0.         0.         0.         0.
 0.         0.66666667 0.33333333 0.        ]",1.666665333333,7.3333346666670005,4.166667333333
133708,133691,"[0.         0.         0.         0.         0.         0.
 0.         0.66666667 0.33333333 0.        ]",1.666665333333,7.3333346666670005,4.166667333333
140448,140432,[0.  0.  0.  0.  0.  0.1 0.1 0.4 0.2 0.2],1.6999983,7.3000017,3.6000009
143272,143267,[0.  0.  0.  0.  0.  0.1 0.2 0.2 0.3 0.2],1.6999983,7.3000017,3.4000011000000003
134220,134216,"[0.         0.         0.         0.         0.         0.
 0.42857143 0.14285714 0.14285714 0.28571429]",1.714282285716001,7.2857087142840005,3.3571381428540006
134114,134111,"[0.         0.         0.         0.         0.         0.28571429
 0.         0.14285714 0.28571429 0.28571429]",1.714282285716001,7.2857087142840005,3.214280285712001
144530,144527,[0.   0.   0.   0.   0.   0.25 0.   0.25 0.25 0.25],1.74999825,7.25000175,3.25000125
125867,125858,[0.   0.   0.   0.   0.   0.   0.25 0.5  0.   0.25],1.74999825,7.25000175,3.75000075
128596,128588,[0.   0.   0.   0.   0.   0.   0.25 0.5  0.   0.25],1.74999825,7.25000175,3.75000075
129716,129701,[0.   0.   0.   0.   0.   0.25 0.25 0.   0.   0.5 ],1.74999825,7.25000175,2.75000175
138853,138836,[0.   0.   0.   0.   0.   0.25 0.25 0.   0.   0.5 ],1.74999825,7.25000175,2.75000175
128747,128735,[0.   0.   0.   0.   0.   0.25 0.   0.   0.75 0.  ],1.74999825,7.25000175,3.75000075
130143,130142,[0.   0.   0.   0.   0.   0.   0.25 0.5  0.   0.25],1.74999825,7.25000175,3.75000075
141762,141755,[0.   0.   0.   0.   0.   0.25 0.   0.25 0.25 0.25],1.74999825,7.25000175,3.25000125
141078,141062,[0.   0.   0.   0.   0.   0.25 0.25 0.   0.   0.5 ],1.74999825,7.25000175,2.75000175
141426,141419,[0.   0.   0.   0.   0.   0.   0.   0.75 0.25 0.  ],1.74999825,7.25000175,4.25000025
129459,129449,[0.   0.   0.   0.   0.25 0.   0.   0.25 0.   0.5 ],1.7500005,7.2499995,2.7499995
133887,133880,"[0.         0.         0.         0.         0.         0.23076923
 0.15384615 0.07692308 0.23076923 0.30769231]",1.769227230771,7.230763769229,3.115379384613
133453,133439,"[0.         0.         0.         0.         0.         0.22222222
 0.         0.33333333 0.22222222 0.22222222]",1.777774222224,7.222216777776,3.3888841111079997
142413,142406,"[0.         0.         0.         0.         0.         0.22222222
 0.11111111 0.22222222 0.11111111 0.33333333]",1.777774222224,7.222216777776,3.16666233333
127335,127328,"[0.         0.         0.         0.         0.         0.
 0.33333333 0.33333333 0.11111111 0.22222222]",1.777774222224001,7.2222167777760005,3.611105888886001
131392,131381,[0.  0.  0.  0.  0.  0.  0.4 0.2 0.2 0.2],1.7999981999999999,7.2000018,3.500001
132212,132200,[0.  0.  0.  0.  0.  0.  0.2 0.4 0.4 0. ],1.7999981999999999,7.2000018,3.9000006000000003
128967,128966,[0.  0.  0.  0.  0.  0.2 0.  0.4 0.2 0.2],1.7999981999999999,7.2000018,3.500001
143407,143393,[0.  0.  0.  0.  0.  0.4 0.  0.  0.2 0.4],1.7999981999999999,7.2000018,2.9000016000000004
130156,130142,[0.  0.  0.  0.  0.  0.2 0.2 0.2 0.  0.4],1.7999981999999999,7.2000018,3.1000014
130124,130121,[0.  0.  0.  0.  0.  0.2 0.2 0.  0.4 0.2],1.7999981999999999,7.2000018,3.3000012
126613,126593,"[0.         0.         0.         0.         0.         0.16666667
 0.16666667 0.16666667 0.33333333 0.16666667]",1.8333301666680009,7.166665833336001,3.333333166668001
130085,130079,"[0.         0.         0.         0.         0.         0.33333333
 0.         0.16666667 0.16666667 0.33333333]",1.833331166667,7.1666688333329995,3.0000024999990003
138800,138794,"[0.         0.         0.         0.         0.         0.
 0.5        0.         0.33333333 0.16666667]",1.833331166667001,7.166668833333,3.333334166667001
135033,135014,"[0.         0.         0.         0.         0.         0.
 0.16666667 0.5        0.33333333 0.        ]",1.833332166666,7.166667833334,4.0000005
140328,140327,"[0.         0.         0.         0.         0.         0.16666667
 0.16666667 0.33333333 0.         0.33333333]",1.8333331666650001,7.166666833335,3.333334166667
131459,131444,"[0.         0.         0.         0.         0.         0.16666667
 0.16666667 0.33333333 0.         0.33333333]",1.8333331666650001,7.166666833335,3.333334166667
141736,141734,"[0.         0.         0.         0.         0.         0.14285714
 0.14285714 0.28571429 0.28571429 0.14285714]",1.857139142859,7.142851857141,3.4999949999970004
133106,133103,"[0.         0.         0.         0.         0.         0.42857143
 0.         0.         0.14285714 0.42857143]",1.857139142859,7.142851857141,2.785709714283
129698,129680,"[0.         0.         0.         0.         0.         0.28571429
 0.14285714 0.14285714 0.         0.42857143]",1.857139142859,7.142851857141,2.928567571425
133272,133271,"[0.         0.         0.         0.         0.         0.28571429
 0.14285714 0.14285714 0.         0.42857143]",1.857139142859,7.142851857141,2.928567571425
133325,133313,"[0.         0.         0.         0.         0.         0.14285714
 0.14285714 0.28571429 0.28571429 0.14285714]",1.857139142859,7.142851857141,3.4999949999970004
136993,136988,"[0.         0.         0.         0.         0.         0.28571429
 0.14285714 0.14285714 0.         0.42857143]",1.857139142859,7.142851857141,2.928567571425
129704,129701,"[0.         0.         0.         0.         0.         0.28571429
 0.         0.28571429 0.14285714 0.28571429]",1.8571391428590012,7.142851857141001,3.2142812857110012
144956,144947,"[0.         0.         0.         0.         0.         0.14285714
 0.14285714 0.42857143 0.         0.28571429]",1.8571391428590012,7.142851857141001,3.4999949999970013
136552,136547,"[0.         0.         0.         0.         0.         0.
 0.14285714 0.71428571 0.         0.14285714]",1.857141142857,7.142858857143,4.071429428571
125631,125627,"[0.         0.         0.         0.         0.         0.14285714
 0.         0.57142857 0.14285714 0.14285714]",1.857141142857002,7.142858857143001,3.7857157142850024
130874,130856,[0.     0.     0.     0.     0.     0.0625 0.3125 0.25   0.1875 0.1875],1.874998125,7.125001875,3.500001
128047,128042,[0.    0.    0.    0.    0.    0.25  0.    0.375 0.125 0.25 ],1.874998125,7.125001875,3.3750011250000003
138604,138584,[0.    0.    0.    0.    0.125 0.    0.25  0.25  0.    0.375],1.8749992500000001,7.12500075,3.1250002500000003
134453,134447,"[0.         0.         0.         0.         0.11111111 0.11111111
 0.         0.22222222 0.44444444 0.11111111]",1.888886111112,7.111104888888001,3.3888821111100005
129857,129848,"[0.         0.         0.         0.         0.         0.11111111
 0.         0.66666667 0.11111111 0.11111111]",1.888887111111,7.111112888889,3.9444455555549998
131154,131150,"[0.         0.         0.         0.         0.         0.18181818
 0.27272727 0.18181818 0.         0.36363636]",1.909087090911,7.0909039090890005,3.136359363633
134127,134111,"[0.         0.         0.         0.         0.         0.25
 0.08333333 0.33333333 0.         0.33333333]",1.916663083335,7.083327916665,3.249995249997
141978,141965,"[0.         0.         0.         0.         0.         0.25
 0.16666667 0.16666667 0.08333333 0.33333333]",1.9166660833320002,7.083333916668,3.083335416666
